"gene_id","symbol","global","adjP","call"
"ENSG00000143153","ATP1B1",6.25596445862589e-13,2.8773974197976e-12,"Hit"
"ENSG00000143155","TIPRL",4.06205306058761e-58,1.77967444964196e-56,"Hit"
"ENSG00000143156","NME7",6.43866969651379e-26,5.21724503074612e-25,"Hit"
"ENSG00000143157","POGK",5.19906537347002e-23,3.67039937727799e-22,"Hit"
"ENSG00000143158","MPC2",3.09521779489867e-17,1.69475441707917e-16,"Hit"
"ENSG00000143162","CREG1",1.6913848658205e-12,7.64717598123604e-12,"Hit"
"ENSG00000143164","DCAF6",1.53024803053391e-55,5.68371733575682e-54,"Hit"
"ENSG00000143171","RXRG",1.55422861884596e-25,1.23308937618107e-24,"Hit"
"ENSG00000143178","TBX19",4.35053549582737e-06,1.46083511333375e-05,"Hit"
"ENSG00000143179","UCK2",7.00856221386263e-17,3.77528263146572e-16,"Hit"
"ENSG00000143184","XCL1",9.85671017099277e-06,3.24819517084736e-05,"Hit"
"ENSG00000143190","POU2F1",1.46775391717799e-25,1.16726817205238e-24,"Hit"
"ENSG00000143198","MGST3",0.0120094031535198,0.032807197479682,"Hit"
"ENSG00000143207","COP1",1.2624068718414e-19,7.68600008007099e-19,"Hit"
"ENSG00000143222","UFC1",1.29801682787782e-09,5.16063081485765e-09,"Hit"
"ENSG00000143224","PPOX",7.38409775034279e-16,3.82867411917754e-15,"Hit"
"ENSG00000143228","NUF2",0.0171693861089055,0.0463226797382807,"Hit"
"ENSG00000143248","RGS5",1.61502096752525e-28,1.464865880299e-27,"Hit"
"ENSG00000143252","SDHC",1.67494278151566e-20,1.05803867771087e-19,"Hit"
"ENSG00000143257","NR1I3",7.12159260701771e-05,0.000225010851599179,"Hit"
"ENSG00000143258","USP21",7.80213887213675e-06,2.58780345679228e-05,"Hit"
"ENSG00000143294","PRCC",0.005087645556948,0.0142707357811913,"Hit"
"ENSG00000143303","RRNAD1",1.21327092035885e-07,4.39587559346364e-07,"Hit"
"ENSG00000143319","ISG20L2",1.36130347288896e-14,6.70540925319672e-14,"Hit"
"ENSG00000143322","ABL2",8.92406752466316e-45,1.83689358940319e-43,"Hit"
"ENSG00000143324","XPR1",2.21462201197356e-25,1.74712719627484e-24,"Hit"
"ENSG00000143337","TOR1AIP1",7.05378008903871e-43,1.30905950933633e-41,"Hit"
"ENSG00000143340","FAM163A",1.83869268866176e-08,6.94379343400608e-08,"Hit"
"ENSG00000143341","HMCN1",2.56581109691926e-25,2.01581034893562e-24,"Hit"
"ENSG00000143344","RGL1",1.17751528497878e-46,2.66509289265751e-45,"Hit"
"ENSG00000143363","PRUNE1",0.000706083865430144,0.00209946269200014,"Hit"
"ENSG00000143367","TUFT1",6.24053280417695e-05,0.0001977940504117,"Hit"
"ENSG00000143368","SF3B4",0.00422734441522514,0.0119204747511926,"Hit"
"ENSG00000143369","ECM1",1.65059068562117e-07,5.93828580809108e-07,"Hit"
"ENSG00000143373","ZNF687",2.7578394370675e-27,2.36587038675397e-26,"Hit"
"ENSG00000143374","TARS2",1.84804937113614e-10,7.63508233276285e-10,"Hit"
"ENSG00000143376","SNX27",1.90976221485408e-07,6.84477309189075e-07,"Hit"
"ENSG00000143379","SETDB1",2.14628456902686e-20,1.34841228038508e-19,"Hit"
"ENSG00000143382","ADAMTSL4",7.53238880188555e-15,3.74633154661201e-14,"Hit"
"ENSG00000143384","MCL1",5.16232370283429e-25,3.99089641142951e-24,"Hit"
"ENSG00000143387","CTSK",1.94764322286662e-18,1.12746242640215e-17,"Hit"
"ENSG00000143390","RFX5",2.07044962763403e-27,1.78655215435754e-26,"Hit"
"ENSG00000143393","PI4KB",1.73939186677282e-27,1.50528432492536e-26,"Hit"
"ENSG00000143398","PIP5K1A",9.83988555354023e-15,4.87121959067105e-14,"Hit"
"ENSG00000143409","MINDY1",1.69271999955918e-07,6.08326968490226e-07,"Hit"
"ENSG00000143416","SELENBP1",1.2838660965311e-09,5.10666092897819e-09,"Hit"
"ENSG00000143420","ENSA",9.23649432010431e-13,4.2183639008905e-12,"Hit"
"ENSG00000143437","ARNT",2.04134784284e-12,9.19038505713341e-12,"Hit"
"ENSG00000143442","POGZ",5.71149426901704e-08,2.10492625540797e-07,"Hit"
"ENSG00000143469","SYT14",2.25476998574881e-46,5.0178538076154e-45,"Hit"
"ENSG00000143473","KCNH1",2.00565948410244e-09,7.91724926825298e-09,"Hit"
"ENSG00000143476","DTL",5.11322020303736e-24,3.77201048764426e-23,"Hit"
"ENSG00000143479","DYRK3",3.6025833559267e-46,7.95079682717964e-45,"Hit"
"ENSG00000143486","EIF2D",9.7858474574159e-26,7.84342457150448e-25,"Hit"
"ENSG00000143493","INTS7",6.82136562283322e-67,4.91618963072159e-65,"Hit"
"ENSG00000143498","TAF1A",6.03245674579418e-06,2.01086932436263e-05,"Hit"
"ENSG00000143499","SMYD2",8.38698321270557e-39,1.25942084448725e-37,"Hit"
"ENSG00000143507","DUSP10",2.84277485972051e-08,1.06360093724546e-07,"Hit"
"ENSG00000143514","TP53BP2",8.72459835426028e-31,8.74264209500262e-30,"Hit"
"ENSG00000143515","ATP8B2",1.73187561725284e-31,1.79351636157406e-30,"Hit"
"ENSG00000143537","ADAM15",2.52526195890254e-39,3.88414207837213e-38,"Hit"
"ENSG00000143543","JTB",2.8093237690808e-06,9.52705385296285e-06,"Hit"
"ENSG00000143549","TPM3",4.36143644658823e-11,1.85402878613439e-10,"Hit"
"ENSG00000143570","SLC39A1",1.03043134837035e-27,9.00535368996419e-27,"Hit"
"ENSG00000143575","HAX1",2.28294391582032e-30,2.24611951525437e-29,"Hit"
"ENSG00000143612","C1orf43",3.00882705203617e-16,1.58104616917309e-15,"Hit"
"ENSG00000143614","GATAD2B",0.00869220331067647,0.0239569338630044,"Hit"
"ENSG00000143621","ILF2",1.30680059305031e-17,7.27507954188403e-17,"Hit"
"ENSG00000143622","RIT1",3.98349024006317e-23,2.82649251452081e-22,"Hit"
"ENSG00000143627","PKLR",0.0136096301847875,0.03701140250887,"Hit"
"ENSG00000143632","ACTA1",5.08011741744793e-10,2.05164225663797e-09,"Hit"
"ENSG00000143633","C1orf131",3.1940233189599e-18,1.8298547209052e-17,"Hit"
"ENSG00000143641","GALNT2",5.20767253659244e-43,9.73929981984103e-42,"Hit"
"ENSG00000143643","TTC13",1.42232522270147e-12,6.45042922450937e-12,"Hit"
"ENSG00000143653","SCCPDH",2.34636446515407e-27,2.01743344928249e-26,"Hit"
"ENSG00000143669","LYST",1.77076284443533e-20,1.11697502573323e-19,"Hit"
"ENSG00000143727","ACP1",1.95179341389727e-16,1.03377801332771e-15,"Hit"
"ENSG00000143740","SNAP47",2.71217276890452e-27,2.32744506667463e-26,"Hit"
"ENSG00000143742","SRP9",2.55412236087832e-37,3.52853662676354e-36,"Hit"
"ENSG00000143748","NVL",2.55711779102673e-08,9.59288905833897e-08,"Hit"
"ENSG00000143753","DEGS1",1.91142684523973e-10,7.88956782900906e-10,"Hit"
"ENSG00000143756","FBXO28",1.46555990878944e-52,4.54785300050715e-51,"Hit"
"ENSG00000143771","CNIH4",2.49911633011465e-35,3.1320216627271e-34,"Hit"
"ENSG00000143772","ITPKB",6.06115589806066e-33,6.74436736205126e-32,"Hit"
"ENSG00000143776","CDC42BPA",6.35265361506446e-64,3.90167367757562e-62,"Hit"
"ENSG00000143786","CNIH3",5.54360412706814e-31,5.61625173924762e-30,"Hit"
"ENSG00000143797","MBOAT2",6.36128595728869e-22,4.27310024622721e-21,"Hit"
"ENSG00000143799","PARP1",3.29124002595439e-39,5.03030099139259e-38,"Hit"
"ENSG00000143801","PSEN2",1.63259473405996e-19,9.89904796114694e-19,"Hit"
"ENSG00000143815","LBR",6.79218907126955e-28,5.99905267888882e-27,"Hit"
"ENSG00000143816","WNT9A",2.78096721880332e-05,8.96883849343385e-05,"Hit"
"ENSG00000143842","SOX13",8.650738031692e-06,2.86319511157209e-05,"Hit"
"ENSG00000143850","PLEKHA6",0.00605471396617112,0.0168853883406412,"Hit"
"ENSG00000143867","OSR1",0.000121092629462371,0.00037739802975768,"Hit"
"ENSG00000143870","PDIA6",5.9447859931196e-49,1.50710809057219e-47,"Hit"
"ENSG00000143878","RHOB",7.66996179006018e-10,3.07840271422971e-09,"Hit"
"ENSG00000143882","ATP6V1C2",1.07730460463121e-49,2.84224589836929e-48,"Hit"
"ENSG00000143889","HNRNPLL",7.25901680657263e-51,2.04498191688551e-49,"Hit"
"ENSG00000143919","CAMKMT",3.71338138864774e-17,2.02530075163449e-16,"Hit"
"ENSG00000143924","EML4",2.25163259862333e-78,3.402268029988e-76,"Hit"
"ENSG00000143951","WDPCP",2.30783940094003e-49,5.95870689598051e-48,"Hit"
"ENSG00000143952","VPS54",3.07881184566482e-82,5.76605086081762e-80,"Hit"
"ENSG00000143970","ASXL2",7.41813894865809e-42,1.30302501453509e-40,"Hit"
"ENSG00000143971","ETAA1",8.9887619235369e-38,1.27085132692472e-36,"Hit"
"ENSG00000143977","SNRPG",0.0137230852007874,0.0373046844352182,"Hit"
"ENSG00000143995","MEIS1",0.0031387179865986,0.00893120758994256,"Hit"
"ENSG00000144021","CIAO1",3.65272631476786e-39,5.57958665220773e-38,"Hit"
"ENSG00000144028","SNRNP200",5.14984170457283e-42,9.12424319063356e-41,"Hit"
"ENSG00000144029","MRPS5",1.78235315410018e-13,8.37454059719794e-13,"Hit"
"ENSG00000144036","EXOC6B",1.28659847470684e-31,1.34284928714104e-30,"Hit"
"ENSG00000144040","SFXN5",3.25514672708443e-22,2.21626656579834e-21,"Hit"
"ENSG00000144048","DUSP11",7.13772847764419e-13,3.27503021281003e-12,"Hit"
"ENSG00000144061","NPHP1",0.00732897920356018,0.0203112622904835,"Hit"
"ENSG00000144115","THNSL2",0.00149846778106839,0.00436332554141387,"Hit"
"ENSG00000144118","RALB",0.00489081380934844,0.013735669068394,"Hit"
"ENSG00000144120","TMEM177",5.79002530535744e-07,2.03059386747561e-06,"Hit"
"ENSG00000144130","NT5DC4",1.58007346580205e-07,5.68843559625556e-07,"Hit"
"ENSG00000144136","SLC20A1",4.19191606423998e-53,1.33668843899758e-51,"Hit"
"ENSG00000144199","FAHD2B",6.7888345769235e-06,2.2590373716054e-05,"Hit"
"ENSG00000144218","AFF3",1.74528584885782e-44,3.5135603228255e-43,"Hit"
"ENSG00000144224","UBXN4",1.52200924056838e-24,1.1495686947934e-23,"Hit"
"ENSG00000144228","SPOPL",1.02199913427593e-26,8.58737598007396e-26,"Hit"
"ENSG00000144231","POLR2D",1.54292304714759e-10,6.39533907665882e-10,"Hit"
"ENSG00000144233","AMMECR1L",1.74446803785975e-34,2.09635711698337e-33,"Hit"
"ENSG00000144278","GALNT13",7.0541724944641e-74,8.05144477758706e-72,"Hit"
"ENSG00000144283","PKP4",5.14019859133941e-76,6.70090398716079e-74,"Hit"
"ENSG00000144290","SLC4A10",6.27861523702112e-19,3.70475912166274e-18,"Hit"
"ENSG00000144306","SCRN3",5.97411875164233e-23,4.20974335138251e-22,"Hit"
"ENSG00000144320","LNPK",9.28794078011356e-56,3.47892249445549e-54,"Hit"
"ENSG00000144331","ZNF385B",0.000974427494455573,0.00287198545800194,"Hit"
"ENSG00000144355","DLX1",1.73924938669764e-13,8.17634756758655e-13,"Hit"
"ENSG00000144357","UBR3",3.15632552084178e-56,1.21827751670924e-54,"Hit"
"ENSG00000144366","GULP1",1.1315991244289e-18,6.61255704571788e-18,"Hit"
"ENSG00000144369","FAM171B",2.18658623128746e-49,5.66212991576034e-48,"Hit"
"ENSG00000144381","HSPD1",4.9187541187912e-44,9.67524756177021e-43,"Hit"
"ENSG00000144401","METTL21A",2.02062990621571e-08,7.61357774523953e-08,"Hit"
"ENSG00000144426","NBEAL1",2.35490033239276e-33,2.67633416408774e-32,"Hit"
"ENSG00000144451","SPAG16",5.083330692523e-06,1.70066796373074e-05,"Hit"
"ENSG00000144452","ABCA12",4.12600019992154e-06,1.38789336347981e-05,"Hit"
"ENSG00000144455","SUMF1",1.63411682323191e-63,9.87675063568847e-62,"Hit"
"ENSG00000144468","RHBDD1",3.96392285425983e-21,2.57113571673624e-20,"Hit"
"ENSG00000144504","ANKMY1",2.10351804433796e-12,9.46547527430182e-12,"Hit"
"ENSG00000144535","DIS3L2",5.23372863221955e-08,1.93206245482019e-07,"Hit"
"ENSG00000144554","FANCD2",1.11477289103304e-08,4.25280021003196e-08,"Hit"
"ENSG00000144560","VGLL4",2.35193192024222e-29,2.20236892559583e-28,"Hit"
"ENSG00000144566","RAB5A",2.31039331085908e-30,2.27144546059099e-29,"Hit"
"ENSG00000144567","RETREG2",0.000547713741517121,0.00163864318167469,"Hit"
"ENSG00000144589","STK11IP",0.000910348256475843,0.00268967909484708,"Hit"
"ENSG00000144619","CNTN4",1.68312522539257e-08,6.36442943894356e-08,"Hit"
"ENSG00000144635","DYNC1LI1",1.5954662317536e-12,7.22455797160824e-12,"Hit"
"ENSG00000144642","RBMS3",1.55375117890537e-23,1.12192394384495e-22,"Hit"
"ENSG00000144645","OSBPL10",2.06187218528665e-48,5.11029160256414e-47,"Hit"
"ENSG00000144647","POMGNT2",1.6168232857327e-10,6.69747639575939e-10,"Hit"
"ENSG00000144655","CSRNP1",0.000537761813641688,0.00160977461413632,"Hit"
"ENSG00000144659","SLC25A38",7.82826890512184e-31,7.87386472249661e-30,"Hit"
"ENSG00000144668","ITGA9",0.00159789824386375,0.00464420829478827,"Hit"
"ENSG00000144674","GOLGA4",1.05836793558567e-92,4.33019028907157e-90,"Hit"
"ENSG00000144677","CTDSPL",1.8101528926078e-36,2.40335526839799e-35,"Hit"
"ENSG00000144711","IQSEC1",1.01461602781999e-33,1.1736711023856e-32,"Hit"
"ENSG00000144712","CAND2",2.94858763879773e-20,1.84201878473542e-19,"Hit"
"ENSG00000144724","PTPRG",3.37879668058736e-112,7.48797657696169e-109,"Hit"
"ENSG00000144730","IL17RD",1.28576770777355e-36,1.71741368259818e-35,"Hit"
"ENSG00000144736","SHQ1",8.70872151989569e-36,1.11992137379162e-34,"Hit"
"ENSG00000144741","SLC25A26",1.17161516918667e-31,1.2242803068507e-30,"Hit"
"ENSG00000144744","UBA3",1.02502291501008e-06,3.54848469171805e-06,"Hit"
"ENSG00000144746","ARL6IP5",7.06876469602302e-15,3.5210100829001e-14,"Hit"
"ENSG00000144749","LRIG1",6.21015863728027e-15,3.09855457410566e-14,"Hit"
"ENSG00000144791","LIMD1",1.83150959582304e-14,8.97001218992965e-14,"Hit"
"ENSG00000144810","COL8A1",1.87082795328128e-12,8.44126206134413e-12,"Hit"
"ENSG00000144815","NXPE3",3.34621642683079e-19,1.99841184943045e-18,"Hit"
"ENSG00000144821","MYH15",0.000192545379696773,0.000593343201350635,"Hit"
"ENSG00000144824","PHLDB2",7.70392826055502e-56,2.90126678143889e-54,"Hit"
"ENSG00000144827","ABHD10",1.15798636457504e-41,2.01146240231931e-40,"Hit"
"ENSG00000144848","ATG3",1.51296936022928e-18,8.79665657322636e-18,"Hit"
"ENSG00000144857","BOC",0.00132911487917958,0.00388294859902248,"Hit"
"ENSG00000144867","SRPRB",5.59408111370609e-38,8.00263545658417e-37,"Hit"
"ENSG00000144891","AGTR1",4.88528541744722e-09,1.89386706110192e-08,"Hit"
"ENSG00000144893","MED12L",3.17529619379714e-15,1.60174178637787e-14,"Hit"
"ENSG00000144909","OSBPL11",2.57371421286301e-66,1.80594606271448e-64,"Hit"
"ENSG00000144935","TRPC1",3.35779185112472e-13,1.56305122507983e-12,"Hit"
"ENSG00000144959","NCEH1",2.38117350546207e-16,1.25495299651721e-15,"Hit"
"ENSG00000145012","LPP",1.57994497367548e-52,4.88002980603086e-51,"Hit"
"ENSG00000145016","RUBCN",8.39371202009177e-30,8.03536275962277e-29,"Hit"
"ENSG00000145041","DCAF1",2.44317240551015e-08,9.17578406328725e-08,"Hit"
"ENSG00000145050","MANF",6.79188406392191e-05,0.000214823221688795,"Hit"
"ENSG00000145087","STXBP5L",1.78353182260126e-06,6.10048170935792e-06,"Hit"
"ENSG00000145147","SLIT2",1.11641478705323e-59,5.38837293047071e-58,"Hit"
"ENSG00000145191","EIF2B5",2.16077738159178e-22,1.48561824421023e-21,"Hit"
"ENSG00000145214","DGKQ",0.000392299687146023,0.00118433623339327,"Hit"
"ENSG00000145216","FIP1L1",2.15880714834737e-12,9.70605533442940e-12,"Hit"
"ENSG00000145220","LYAR",0.00566617864095264,0.0158450425633538,"Hit"
"ENSG00000145242","EPHA5",0.0041540040292493,0.0117223666334737,"Hit"
"ENSG00000145244","CORIN",0.0138368431735378,0.0376023919228554,"Hit"
"ENSG00000145246","ATP10D",2.57364674421942e-23,1.8428530295038e-22,"Hit"
"ENSG00000145284","SCD5",6.04342289005416e-30,5.82736723488398e-29,"Hit"
"ENSG00000145287","PLAC8",2.04108198345147e-12,9.19038505713341e-12,"Hit"
"ENSG00000145293","ENOPH1",1.40793992824337e-63,8.56813603013829e-62,"Hit"
"ENSG00000145332","KLHL8",2.27995667866141e-45,4.83903973761545e-44,"Hit"
"ENSG00000145337","PYURF",3.87835527319115e-20,2.41039916184262e-19,"Hit"
"ENSG00000145348","TBCK",0.0026747652743785,0.00765114635977431,"Hit"
"ENSG00000145349","CAMK2D",5.36022873732007e-48,1.29945235223601e-46,"Hit"
"ENSG00000145354","CISD2",4.457229481471e-05,0.000142316677668676,"Hit"
"ENSG00000145362","ANK2",2.28787788402518e-101,1.6011532749412e-98,"Hit"
"ENSG00000145365","TIFA",2.04321433828515e-10,8.42046212805752e-10,"Hit"
"ENSG00000145375","SPATA5",2.06275026763821e-25,1.62828081381925e-24,"Hit"
"ENSG00000145386","CCNA2",7.88429514617936e-25,6.04076476858236e-24,"Hit"
"ENSG00000145390","USP53",2.23148701325074e-48,5.5101360845302e-47,"Hit"
"ENSG00000145391","SETD7",7.14522230819353e-48,1.7211960331893e-46,"Hit"
"ENSG00000145414","NAF1",1.39550131206399e-12,6.329858757126e-12,"Hit"
"ENSG00000145425","RPS3A",0.0153230091691094,0.0415011819781338,"Hit"
"ENSG00000145428","RNF175",1.46380845431724e-08,5.55249208873381e-08,"Hit"
"ENSG00000145431","PDGFC",1.61731274356261e-38,2.38683768603242e-37,"Hit"
"ENSG00000145476","CYP4V2",2.33045541180176e-32,2.5162862858894e-31,"Hit"
"ENSG00000145495","MARCHF6",9.42422474167487e-05,0.000296040435601348,"Hit"
"ENSG00000145526","CDH18",1.02250449117366e-08,3.90865091825101e-08,"Hit"
"ENSG00000145555","MYO10",2.18120128274003e-36,2.87875270040638e-35,"Hit"
"ENSG00000145592","RPL37",2.7594791724438e-39,4.23459833306234e-38,"Hit"
"ENSG00000145604","SKP2",2.19696437038524e-37,3.04778667011086e-36,"Hit"
"ENSG00000145623","OSMR",1.6492593970872e-44,3.32527705884284e-43,"Hit"
"ENSG00000145632","PLK2",1.9044403824819e-24,1.43191087169137e-23,"Hit"
"ENSG00000145675","PIK3R1",5.57817462216314e-76,7.23638906838081e-74,"Hit"
"ENSG00000145685","LHFPL2",5.91685296271878e-27,5.01762715849947e-26,"Hit"
"ENSG00000145687","SSBP2",3.69485872553234e-09,1.44204685862646e-08,"Hit"
"ENSG00000145703","IQGAP2",0.00441300518490077,0.0124281965357674,"Hit"
"ENSG00000145715","RASA1",1.33951888537011e-35,1.70445766686759e-34,"Hit"
"ENSG00000145723","GIN1",0.00621624403612776,0.0173231472175188,"Hit"
"ENSG00000145725","PPIP5K2",5.48572748182891e-85,1.26858640566746e-82,"Hit"
"ENSG00000145730","PAM",9.77646503818926e-106,1.23807291059812e-102,"Hit"
"ENSG00000145736","GTF2H2",0.000263998781438492,0.000805875068133064,"Hit"
"ENSG00000145740","SLC30A5",5.05258585453302e-27,4.29429428620809e-26,"Hit"
"ENSG00000145743","FBXL17",6.11585135585001e-49,1.54899953292833e-47,"Hit"
"ENSG00000145779","TNFAIP8",1.17091002747498e-19,7.13710320207875e-19,"Hit"
"ENSG00000145780","FEM1C",1.90444705027665e-08,7.18599104072891e-08,"Hit"
"ENSG00000145781","COMMD10",3.16665070765873e-17,1.73315309568793e-16,"Hit"
"ENSG00000145782","ATG12",3.07123549485462e-09,1.20324744770424e-08,"Hit"
"ENSG00000145794","MEGF10",3.57489973736244e-15,1.79922187008737e-14,"Hit"
"ENSG00000145817","YIPF5",4.88150393512104e-32,5.20107033856607e-31,"Hit"
"ENSG00000145819","ARHGAP26",7.51822469038629e-34,8.74626716606007e-33,"Hit"
"ENSG00000145868","FBXO38",7.15661396183624e-38,1.01777000909665e-36,"Hit"
"ENSG00000145882","PCYOX1L",9.5540714930598e-07,3.31395561870918e-06,"Hit"
"ENSG00000145901","TNIP1",7.23604577386442e-39,1.09152241242286e-37,"Hit"
"ENSG00000145907","G3BP1",5.79097873306738e-22,3.89788125606666e-21,"Hit"
"ENSG00000145908","ZNF300",9.97300871791775e-05,0.000312798907706457,"Hit"
"ENSG00000145911","N4BP3",0.0141576376633939,0.0384348934279601,"Hit"
"ENSG00000145916","RMND5B",4.1982361386297e-08,1.557370510123e-07,"Hit"
"ENSG00000145934","TENM2",0.00651415645573617,0.0181229706856206,"Hit"
"ENSG00000145979","TBC1D7",3.56925404466518e-15,1.79672046306693e-14,"Hit"
"ENSG00000145982","FARS2",1.31592516275177e-10,5.47835218819983e-10,"Hit"
"ENSG00000145990","GFOD1",4.97758959855131e-17,2.70040835952414e-16,"Hit"
"ENSG00000145996","CDKAL1",9.507198636351e-28,8.33062407034987e-27,"Hit"
"ENSG00000146038","DCDC2",0.00139497963591036,0.00406821893161531,"Hit"
"ENSG00000146054","TRIM7",4.33948011767474e-06,1.45730691058773e-05,"Hit"
"ENSG00000146066","HIGD2A",0.00634757997097832,0.0176706313983249,"Hit"
"ENSG00000146067","FAM193B",0.000126710291541028,0.000394397646680956,"Hit"
"ENSG00000146070","PLA2G7",2.96539464492875e-06,1.0039682391755e-05,"Hit"
"ENSG00000146072","TNFRSF21",3.07518574005163e-07,1.09129289526198e-06,"Hit"
"ENSG00000146085","MMUT",6.29517081356528e-51,1.77721626980844e-49,"Hit"
"ENSG00000146094","DOK3",0.0106930791873205,0.0292925162657191,"Hit"
"ENSG00000146122","DAAM2",3.10695561443912e-51,8.97137650492878e-50,"Hit"
"ENSG00000146197","SCUBE3",2.14750247716792e-07,7.68649809930061e-07,"Hit"
"ENSG00000146205","ANO7",0.00422134237456063,0.0119060747808957,"Hit"
"ENSG00000146223","RPL7L1",3.05500662502364e-21,1.99373855670868e-20,"Hit"
"ENSG00000146232","NFKBIE",7.47739312220588e-07,2.60860281637076e-06,"Hit"
"ENSG00000146242","TPBG",8.93240267849508e-49,2.24525819311813e-47,"Hit"
"ENSG00000146243","IRAK1BP1",4.61948762193607e-37,6.28713683816622e-36,"Hit"
"ENSG00000146247","PHIP",3.35710693780338e-27,2.8670167599211e-26,"Hit"
"ENSG00000146263","MMS22L",6.3866684231336e-44,1.24887544150599e-42,"Hit"
"ENSG00000146267","FAXC",2.43491983783147e-13,1.13963847531309e-12,"Hit"
"ENSG00000146281","PM20D2",1.28904062335213e-26,1.07936858745046e-25,"Hit"
"ENSG00000146282","RARS2",1.96377562304259e-09,7.75536811986854e-09,"Hit"
"ENSG00000146373","RNF217",5.59697302011761e-26,4.55604225580066e-25,"Hit"
"ENSG00000146376","ARHGAP18",3.23163864950755e-80,5.43937963575973e-78,"Hit"
"ENSG00000146409","SLC18B1",1.06294090109804e-05,3.49460382294489e-05,"Hit"
"ENSG00000146410","MTFR2",1.3167722266882e-07,4.76373834805413e-07,"Hit"
"ENSG00000146416","AIG1",3.82543486424777e-32,4.09885635696233e-31,"Hit"
"ENSG00000146425","DYNLT1",0.000724834935988054,0.00215353148113801,"Hit"
"ENSG00000146426","TIAM2",7.96549282008656e-15,3.95434601563154e-14,"Hit"
"ENSG00000146433","TMEM181",4.38170684331638e-50,1.177041533244e-48,"Hit"
"ENSG00000146463","ZMYM4",5.76817920204333e-51,1.63538334434051e-49,"Hit"
"ENSG00000146476","ARMT1",2.69712203935348e-29,2.51851346610135e-28,"Hit"
"ENSG00000146540","C7orf50",4.28666022062228e-18,2.43588551083823e-17,"Hit"
"ENSG00000146555","SDK1",4.4177055076882e-35,5.46693626205025e-34,"Hit"
"ENSG00000146556","WASH2P",0.0101230889576531,0.0277711396471865,"Hit"
"ENSG00000146574","CCZ1B",3.34761424848899e-15,1.68642646948885e-14,"Hit"
"ENSG00000146576","C7orf26",5.07353363209745e-19,3.00435434005788e-18,"Hit"
"ENSG00000146592","CREB5",1.06920048050656e-15,5.49774121782512e-15,"Hit"
"ENSG00000146648","EGFR",2.46968799324157e-75,3.01323567913628e-73,"Hit"
"ENSG00000146670","CDCA5",1.20589120216124e-11,5.24868586420231e-11,"Hit"
"ENSG00000146674","IGFBP3",3.68465604793389e-16,1.93045198854913e-15,"Hit"
"ENSG00000146676","PURB",2.57747469108318e-73,2.84420588940523e-71,"Hit"
"ENSG00000146678","IGFBP1",0.000127282572130221,0.000396132559769583,"Hit"
"ENSG00000146700","SSC4D",0.000730740712023821,0.00217035051324118,"Hit"
"ENSG00000146707","POMZP3",0.014100694598647,0.0382842135943255,"Hit"
"ENSG00000146729","NIPSNAP2",1.71233364600567e-26,1.42617604077278e-25,"Hit"
"ENSG00000146731","CCT6A",2.08505895128279e-48,5.16294764901438e-47,"Hit"
"ENSG00000146733","PSPH",4.43482338535248e-07,1.56232207060622e-06,"Hit"
"ENSG00000146757","ZNF92",2.40147125051971e-28,2.16124285740512e-27,"Hit"
"ENSG00000146776","ATXN7L1",8.58372587859742e-10,3.43995789655545e-09,"Hit"
"ENSG00000146828","SLC12A9",6.74891366947421e-05,0.000213489485102887,"Hit"
"ENSG00000146833","TRIM4",6.1344492058428e-07,2.14713795972866e-06,"Hit"
"ENSG00000146834","MEPCE",4.39436625257754e-37,5.98687377669299e-36,"Hit"
"ENSG00000146842","TMEM209",2.85650997228565e-20,1.78533551593336e-19,"Hit"
"ENSG00000146872","TLK2",2.34779529497583e-20,1.47292446507637e-19,"Hit"
"ENSG00000146909","NOM1",2.57976725637124e-21,1.68897908458732e-20,"Hit"
"ENSG00000146918","NCAPG2",2.315996537556e-59,1.09398955452512e-57,"Hit"
"ENSG00000146938","NLGN4X",0.0151529789587663,0.0410573940325451,"Hit"
"ENSG00000146950","SHROOM2",1.25102273329866e-28,1.1417192371086e-27,"Hit"
"ENSG00000146963","LUC7L2",0.00185258322193205,0.00535983444343569,"Hit"
"ENSG00000146966","DENND2A",1.28469913236642e-20,8.1617985490092e-20,"Hit"
"ENSG00000147010","SH3KBP1",2.62997509499551e-23,1.88267988361536e-22,"Hit"
"ENSG00000147027","TMEM47",2.56831856864232e-38,3.74667383513296e-37,"Hit"
"ENSG00000147041","SYTL5",0.00498249625062672,0.0139831685615415,"Hit"
"ENSG00000147044","CASK",9.75753791778025e-48,2.32937130507583e-46,"Hit"
"ENSG00000147050","KDM6A",3.65953613094546e-27,3.12028547182955e-26,"Hit"
"ENSG00000147065","MSN",0.000273857341285068,0.000834914838259212,"Hit"
"ENSG00000147100","SLC16A2",2.8829362835321e-18,1.65806244645875e-17,"Hit"
"ENSG00000147118","ZNF182",0.00114248090140624,0.00335243706189977,"Hit"
"ENSG00000147124","ZNF41",1.9761840902375e-31,2.04095688138936e-30,"Hit"
"ENSG00000147130","ZMYM3",3.38073475014247e-08,1.25973462162377e-07,"Hit"
"ENSG00000147133","TAF1",2.42656551669477e-14,1.1819062884795e-13,"Hit"
"ENSG00000147140","NONO",4.33745018072787e-11,1.84412710002041e-10,"Hit"
"ENSG00000147162","OGT",3.28295363169694e-10,1.33885705998081e-09,"Hit"
"ENSG00000147202","DIAPH2",4.65965153309327e-50,1.25044170404725e-48,"Hit"
